epoch,learning_rate,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.0010000000474974513,0.30798041820526123,0.8604166507720947,0.9418479800224304,0.4618585407733917
1,0.0010000000474974513,0.1903153955936432,0.9260416626930237,0.7400423884391785,0.4618585407733917
2,0.0010000000474974513,0.18006858229637146,0.9263888597488403,0.6535588502883911,0.4937586784362793
3,0.0010000000474974513,0.15860894322395325,0.9371528029441833,0.5721823573112488,0.567267656326294
4,0.0010000000474974513,0.15254607796669006,0.9416666626930237,0.33735015988349915,0.8862690925598145
