epoch,accuracy,loss,val_accuracy,val_loss
0,0.5911431312561035,1.3181127309799194,0.9316770434379578,0.2890462577342987
1,0.8197734355926514,0.6097550392150879,0.95652174949646,0.19361786544322968
2,0.8959835171699524,0.36763787269592285,0.9254658222198486,0.18450617790222168
3,0.9402677416801453,0.20250751078128815,0.95652174949646,0.11138805001974106
4,0.9711637496948242,0.10396987944841385,0.9440993666648865,0.14740048348903656
