epoch,accuracy,loss,val_accuracy,val_loss
0,0.03455555438995361,4.383742809295654,0.05999999865889549,4.1417646408081055
1,0.0963333323597908,3.8700218200683594,0.11240000277757645,3.763406753540039
2,0.14537778496742249,3.561976671218872,0.15800000727176666,3.504890203475952
3,0.17880000174045563,3.374112606048584,0.1687999963760376,3.3930344581604004
4,0.20328888297080994,3.239949941635132,0.18979999423027039,3.3389222621917725
