epoch,loss,mae,mape,val_loss,val_mae,val_mape
0,0.387153297662735,0.48338592052459717,743.660400390625,0.7556654214859009,0.7278091907501221,729.9885864257812
1,0.38980633020401,0.483460932970047,692.2900390625,0.5893222689628601,0.6345014572143555,689.1682739257812
2,0.3359672725200653,0.44837039709091187,725.4443359375,0.4767468571662903,0.5591613054275513,627.9187622070312
3,0.30588358640670776,0.4283654987812042,744.0418090820312,0.4165170192718506,0.5114665031433105,627.673095703125
4,0.29592472314834595,0.4237835705280304,760.247314453125,0.43381690979003906,0.5267087817192078,629.9327392578125
