epoch,accuracy,loss,val_accuracy,val_loss
0,0.19468750059604645,2.027433395385742,0.2593750059604645,1.9016276597976685
1,0.3579687476158142,1.7329211235046387,0.4037500023841858,1.581084132194519
2,0.45093750953674316,1.471860647201538,0.44312500953674316,1.4774991273880005
3,0.5170312523841858,1.2929413318634033,0.4781250059604645,1.378555178642273
4,0.5537499785423279,1.1816407442092896,0.4593749940395355,1.4551827907562256
