epoch,accuracy,loss,val_accuracy,val_loss
0,0.010999999940395355,4.594043731689453,0.014999999664723873,4.553924560546875
1,0.02415555529296398,4.490431785583496,0.02239999920129776,4.467677116394043
2,0.033133331686258316,4.384317874908447,0.0421999990940094,4.277042388916016
3,0.04879999905824661,4.204523086547852,0.04899999871850014,4.187235355377197
4,0.058222223073244095,4.138841152191162,0.058400001376867294,4.131139755249023
