epoch,accuracy,loss,val_accuracy,val_loss
0,0.13625000417232513,2.0905046463012695,0.17812499403953552,2.0475213527679443
1,0.2423437535762787,1.9454095363616943,0.34312498569488525,1.7763346433639526
2,0.4245312511920929,1.5615369081497192,0.49812498688697815,1.382265567779541
3,0.5612499713897705,1.2196093797683716,0.5737500190734863,1.213310718536377
4,0.6200000047683716,1.0442290306091309,0.5950000286102295,1.1540932655334473
