epoch,learning_rate,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.0010000000474974513,0.6894535422325134,0.543055534362793,0.7469426393508911,0.4618585407733917
1,0.0010000000474974513,0.6661139726638794,0.5725694298744202,0.6702700853347778,0.6324549317359924
2,0.0010000000474974513,0.6228978633880615,0.6121527552604675,0.6047431826591492,0.619972288608551
3,0.0010000000474974513,0.5935500264167786,0.652430534362793,0.588702380657196,0.6310679316520691
4,0.0010000000474974513,0.5718023777008057,0.6663194298744202,2.5776844024658203,0.5381414890289307
