epoch,learning_rate,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.0010000000474974513,0.6988780498504639,0.48923611640930176,0.6879723072052002,0.5464632511138916
1,0.0010000000474974513,0.6936870813369751,0.5145833492279053,0.6882681846618652,0.5381414890289307
2,0.0010000000474974513,0.6968817114830017,0.5013889074325562,0.6882201433181763,0.553398072719574
3,0.0010000000474974513,0.6926565766334534,0.5197916626930237,0.6975502967834473,0.4618585407733917
4,0.0010000000474974513,0.6929248571395874,0.5166666507720947,0.6900123357772827,0.5381414890289307
