epoch,learning_rate,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.0010000000474974513,0.7113500833511353,0.511805534362793,0.6912149786949158,0.5381414890289307
1,0.0010000000474974513,0.6983622312545776,0.49791666865348816,0.6930297613143921,0.515950083732605
2,0.0010000000474974513,0.6987887024879456,0.5045138597488403,0.6904569864273071,0.5381414890289307
3,0.0010000000474974513,0.6957359910011292,0.4947916567325592,0.6934406757354736,0.4715672731399536
4,0.0010000000474974513,0.6945931315422058,0.5104166865348816,0.6930177807807922,0.5381414890289307
