epoch,accuracy,loss,val_accuracy,val_loss
0,0.5695159435272217,1.3387856483459473,0.9503105878829956,0.19480057060718536
1,0.8372811675071716,0.5229247808456421,0.9378882050514221,0.16101861000061035
2,0.9042224287986755,0.3411930799484253,0.95652174949646,0.12458872050046921
3,0.9505664110183716,0.21230340003967285,0.9813664555549622,0.10238602757453918
4,0.9752832055091858,0.13312162458896637,0.9875776171684265,0.06442967057228088
