epoch,loss,mae,mape,val_loss,val_mae,val_mape
0,0.33543306589126587,0.45912590622901917,622.546630859375,NA,NA,NA
1,0.15340659022331238,0.3457021415233612,530.5486450195312,NA,NA,NA
2,0.13708381354808807,0.32414716482162476,554.6988525390625,NA,NA,NA
3,0.13759435713291168,0.32006531953811646,539.5927124023438,NA,NA,NA
4,0.14480651915073395,0.3171975314617157,548.9393920898438,NA,NA,NA
