epoch,loss,mae,mape,val_loss,val_mae,val_mape
0,0.36375054717063904,0.487434059381485,228809600.0,NA,NA,NA
1,0.31788668036460876,0.4462222456932068,195295152.0,NA,NA,NA
2,0.2961312532424927,0.42500627040863037,181224544.0,NA,NA,NA
3,0.28390511870384216,0.4126397967338562,171882944.0,NA,NA,NA
4,0.2710827887058258,0.39979997277259827,163312880.0,NA,NA,NA
