epoch,loss,mae,mape,val_loss,val_mae,val_mape
0,0.5010861158370972,0.6012798547744751,199.66436767578125,NA,NA,NA
1,0.2037520408630371,0.3988242745399475,380.2273864746094,NA,NA,NA
2,0.15691228210926056,0.3237835168838501,526.3253784179688,NA,NA,NA
3,0.1467183232307434,0.3068447411060333,541.1401977539062,NA,NA,NA
4,0.1412419229745865,0.3155234456062317,509.3535461425781,NA,NA,NA
