epoch,loss,mae,mape,val_loss,val_mae,val_mape
0,0.38487303256988525,0.48413461446762085,858.3126220703125,0.6013197898864746,0.6378247141838074,730.7470092773438
1,0.3695659339427948,0.47055986523628235,872.408935546875,0.4090665578842163,0.4972813129425049,815.75537109375
2,0.3462863266468048,0.45771700143814087,869.5925903320312,0.4405715763568878,0.523033857345581,843.2490234375
3,0.34862542152404785,0.4612402617931366,854.1646728515625,0.5616190433502197,0.5981237292289734,843.8906860351562
4,0.35343873500823975,0.46564289927482605,802.7765502929688,0.5470616817474365,0.5984566807746887,532.9706420898438
