epoch,accuracy,loss,val_accuracy,val_loss
0,0.6076210141181946,1.2516613006591797,0.888198733329773,0.3390035629272461
1,0.8681771159172058,0.44724225997924805,0.9192546606063843,0.21129877865314484
2,0.9392378926277161,0.22690029442310333,0.9440993666648865,0.15683680772781372
3,0.9752832055091858,0.12504777312278748,0.95652174949646,0.13708019256591797
4,0.992790937423706,0.07156763970851898,0.9689440727233887,0.09446433186531067
