epoch,accuracy,loss,val_accuracy,val_loss
0,0.04017777740955353,4.351834774017334,0.06719999760389328,4.056473255157471
1,0.10397777706384659,3.8479583263397217,0.12219999730587006,3.7253670692443848
2,0.13420000672340393,3.6162757873535156,0.1428000032901764,3.6090667247772217
3,0.16442222893238068,3.448176622390747,0.15800000727176666,3.477893829345703
4,0.18693333864212036,3.3169751167297363,0.18219999969005585,3.354153633117676
