epoch,loss,mae,mape,val_loss,val_mae,val_mape
0,0.3631587028503418,0.4752112925052643,840.6072387695312,0.3937605321407318,0.5005626678466797,628.8840942382812
1,0.32816821336746216,0.448275089263916,864.3482666015625,0.38687118887901306,0.49555784463882446,610.9606323242188
2,0.32149073481559753,0.4432735741138458,860.0609741210938,0.3291134536266327,0.45211514830589294,722.4652099609375
3,0.3111099898815155,0.43851688504219055,885.898681640625,0.32748568058013916,0.45516160130500793,741.8615112304688
4,0.30764734745025635,0.43615245819091797,889.316650390625,0.31098321080207825,0.4402385652065277,766.3848266601562
