epoch,loss,mae,mape,val_loss,val_mae,val_mape
0,0.37455904483795166,0.47699686884880066,203430736.0,NA,NA,NA
1,0.30239924788475037,0.43310782313346863,183596352.0,NA,NA,NA
2,0.28957808017730713,0.42217931151390076,177279120.0,NA,NA,NA
3,0.27807459235191345,0.41260576248168945,171588096.0,NA,NA,NA
4,0.2674756646156311,0.4021974503993988,167774000.0,NA,NA,NA
