epoch,accuracy,loss,val_accuracy,val_loss
0,0.15937499701976776,2.08341383934021,0.17249999940395355,2.0310683250427246
1,0.2423437535762787,1.9601531028747559,0.2537499964237213,1.9062142372131348
2,0.3123437464237213,1.8058396577835083,0.3375000059604645,1.7219918966293335
3,0.3904687464237213,1.6253459453582764,0.4137499928474426,1.5487353801727295
4,0.44578126072883606,1.4787341356277466,0.43437498807907104,1.4900821447372437
