epoch,loss,mae,mape,val_loss,val_mae,val_mape
0,0.41576093435287476,0.5077887773513794,925.8388671875,0.9157211780548096,0.796192467212677,879.0833740234375
1,0.4286707639694214,0.5067891478538513,793.4441528320312,0.7313241958618164,0.7019731998443604,781.8312377929688
2,0.35676082968711853,0.46415337920188904,855.8843994140625,0.4411744773387909,0.5294967889785767,795.7901000976562
3,0.3334081768989563,0.4525851309299469,913.852783203125,0.43513259291648865,0.5181058645248413,698.9253540039062
4,0.3269411027431488,0.4472567141056061,892.3383178710938,0.4327167868614197,0.5239874124526978,815.7621459960938
