epoch,learning_rate,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.0010000000474974513,0.6931476593017578,0.5062500238418579,0.6926867961883545,0.5381414890289307
1,0.0010000000474974513,0.6931260228157043,0.5062500238418579,0.6923997402191162,0.5381414890289307
2,0.0010000000474974513,0.6931397318840027,0.5062500238418579,0.692497193813324,0.5381414890289307
3,0.0010000000474974513,0.6931403875350952,0.5062500238418579,0.6924656629562378,0.5381414890289307
4,0.0010000000474974513,0.6931601762771606,0.5062500238418579,0.6924605965614319,0.5381414890289307
