epoch,accuracy,loss,val_accuracy,val_loss
0,0.042888887226581573,4.313411235809326,0.07620000094175339,4.04102087020874
1,0.10013332962989807,3.8450229167938232,0.11460000276565552,3.728935480117798
2,0.13562221825122833,3.616241931915283,0.14020000398159027,3.5926032066345215
3,0.16099999845027924,3.470433235168457,0.16899999976158142,3.4508559703826904
4,0.1834000051021576,3.341411828994751,0.17839999496936798,3.382755756378174
