epoch,learning_rate,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.0010000000474974513,0.696825385093689,0.5017361044883728,0.6885321736335754,0.5381414890289307
1,0.0010000000474974513,0.6927307844161987,0.5086805820465088,0.6911386847496033,0.5478501915931702
2,0.0010000000474974513,0.6944299340248108,0.49861112236976624,0.6885283589363098,0.5506241321563721
3,0.0010000000474974513,0.6925530433654785,0.5086805820465088,0.6897602677345276,0.5506241321563721
4,0.0010000000474974513,0.6926290988922119,0.503125011920929,0.6935834288597107,0.4687933325767517
