epoch,accuracy,loss,val_accuracy,val_loss
0,0.14124999940395355,2.093116044998169,0.14937500655651093,2.076482057571411
1,0.15171875059604645,2.071592330932617,0.15812499821186066,2.064586639404297
2,0.16515624523162842,2.066329002380371,0.16687500476837158,2.0649194717407227
3,0.16968749463558197,2.0543406009674072,0.1599999964237213,2.0732839107513428
4,0.18828125298023224,2.0444748401641846,0.15812499821186066,2.080493688583374
