epoch,learning_rate,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.0010000000474974513,0.6964041590690613,0.5048611164093018,0.6881273984909058,0.545076310634613
1,0.0010000000474974513,0.693842351436615,0.5114583373069763,0.6938820481300354,0.4632454812526703
2,0.0010000000474974513,0.6941825151443481,0.5135416388511658,0.6877703666687012,0.5464632511138916
3,0.0010000000474974513,0.6928446292877197,0.5159721970558167,0.6882884502410889,0.545076310634613
4,0.0010000000474974513,0.6930683851242065,0.5152778029441833,0.6880841851234436,0.5575589537620544
