epoch,loss,mae,mape,val_loss,val_mae,val_mape
0,0.36843031644821167,0.4821167290210724,854.0944213867188,0.40036648511886597,0.5051814317703247,598.9793090820312
1,0.3362950384616852,0.4522094130516052,878.6266479492188,0.3420638144016266,0.4563170075416565,698.0139770507812
2,0.3221558630466461,0.44505491852760315,886.6964111328125,0.32512927055358887,0.44551488757133484,762.888671875
3,0.3130246698856354,0.4407465159893036,872.1517944335938,0.31582069396972656,0.44000932574272156,767.2086791992188
4,0.30544933676719666,0.43479591608047485,866.41357421875,0.3055790960788727,0.4347928464412689,790.1321411132812
