epoch,loss,mae,mape,val_loss,val_mae,val_mape
0,0.3644978702068329,0.48366329073905945,222897984.0,NA,NA,NA
1,0.3550260663032532,0.4761846959590912,221934480.0,NA,NA,NA
2,0.3466244339942932,0.4729887843132019,216848368.0,NA,NA,NA
3,0.34176549315452576,0.4718686044216156,214645936.0,NA,NA,NA
4,0.33453497290611267,0.46487945318222046,210796560.0,NA,NA,NA
