epoch,accuracy,loss,val_accuracy,val_loss
0,0.16484375298023224,2.080739736557007,0.2056249976158142,1.9959056377410889
1,0.27546873688697815,1.8998886346817017,0.2800000011920929,1.8430120944976807
2,0.3425000011920929,1.7569246292114258,0.36250001192092896,1.6954894065856934
3,0.41218748688697815,1.584619402885437,0.3868750035762787,1.6211276054382324
4,0.44437500834465027,1.4872632026672363,0.4137499928474426,1.5984715223312378
