epoch,learning_rate,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.0010000000474974513,0.7013729810714722,0.5052083134651184,0.6894450187683105,0.5381414890289307
1,0.0010000000474974513,0.6993545293807983,0.5006944537162781,0.688787043094635,0.5409153699874878
2,0.0010000000474974513,0.6968989968299866,0.5013889074325562,0.6910480856895447,0.5464632511138916
3,0.0010000000474974513,0.6991953253746033,0.5090277791023254,0.6907218098640442,0.5381414890289307
4,0.0010000000474974513,0.7010858058929443,0.5086805820465088,0.6906126141548157,0.5381414890289307
