epoch,accuracy,loss,val_accuracy,val_loss
0,0.5520082116127014,1.526103138923645,0.8819875717163086,0.3483545482158661
1,0.7744593024253845,0.7533892393112183,0.9254658222198486,0.2678420841693878
2,0.8218331336975098,0.5775719881057739,0.9192546606063843,0.3120190501213074
3,0.8424304723739624,0.5248483419418335,0.9316770434379578,0.21152019500732422
4,0.8558187484741211,0.49371373653411865,0.9130434989929199,0.2931482195854187
