epoch,loss,mae,mape,val_loss,val_mae,val_mape
0,0.35052087903022766,0.4776405096054077,211735744.0,NA,NA,NA
1,0.32556408643722534,0.45816701650619507,198501728.0,NA,NA,NA
2,0.3190522789955139,0.4515046775341034,194835776.0,NA,NA,NA
3,0.31049251556396484,0.44188809394836426,189478528.0,NA,NA,NA
4,0.30448728799819946,0.4377783536911011,186149296.0,NA,NA,NA
