epoch,accuracy,loss,val_accuracy,val_loss
0,0.6076210141181946,1.3033456802368164,0.95652174949646,0.2169073522090912
1,0.8218331336975098,0.6211925745010376,0.9378882050514221,0.2482033669948578
2,0.8887744545936584,0.36360037326812744,0.9503105878829956,0.15221582353115082
3,0.9412976503372192,0.1978999525308609,0.9689440727233887,0.1056700199842453
4,0.9742533564567566,0.10361810773611069,0.9503105878829956,0.14169883728027344
