epoch,accuracy,loss,val_accuracy,val_loss
0,0.572605550289154,1.3038936853408813,0.9378882050514221,0.1896844059228897
1,0.8898043036460876,0.3533647060394287,0.9627329111099243,0.1469605267047882
2,0.970133900642395,0.11793996393680573,0.9503105878829956,0.18238215148448944
3,0.9783728122711182,0.06301695853471756,0.95652174949646,0.19332142174243927
4,0.9814624190330505,0.06767977774143219,0.95652174949646,0.12255418300628662
