epoch,learning_rate,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.0010000000474974513,0.6934656500816345,0.503819465637207,0.693303108215332,0.4937586784362793
1,0.0010000000474974513,0.6930544376373291,0.511805534362793,0.6947543025016785,0.4937586784362793
2,0.0010000000474974513,0.6929473280906677,0.5173611044883728,0.6948528289794922,0.4937586784362793
3,0.0010000000474974513,0.6930227875709534,0.5173611044883728,0.6939175128936768,0.4937586784362793
4,0.0010000000474974513,0.6927666068077087,0.5173611044883728,0.6937661170959473,0.4937586784362793
